,0,1,2,3
339,Either Joan or Ronnie is an auditor[SEP]Joan is an auditor,Either Joan or Ronnie is an auditor[SEP]Ronnie is an auditor,Either Ronnie or Joan is an auditor[SEP]Joan is an auditor,Either Ronnie or Joan is an auditor[SEP]Ronnie is an auditor
340,Either Tanisha or Cadan is a researcher[SEP]Tanisha is a researcher,Either Tanisha or Cadan is a researcher[SEP]Cadan is a researcher,Either Cadan or Tanisha is a researcher[SEP]Tanisha is a researcher,Either Cadan or Tanisha is a researcher[SEP]Cadan is a researcher
341,Either Shiloh or Laquan is an economist[SEP]Shiloh is an economist,Either Shiloh or Laquan is an economist[SEP]Laquan is an economist,Either Laquan or Shiloh is an economist[SEP]Shiloh is an economist,Either Laquan or Shiloh is an economist[SEP]Laquan is an economist
342,Either Precious or Chen Wee is an attourney[SEP]Precious is an attourney,Either Precious or Chen Wee is an attourney[SEP]Chen Wee is an attourney,Either Chen Wee or Precious is an attourney[SEP]Precious is an attourney,Either Chen Wee or Precious is an attourney[SEP]Chen Wee is an attourney
343,Either Dawn or Aaron is an arts[SEP]Dawn is an arts,Either Dawn or Aaron is an arts[SEP]Aaron is an arts,Either Aaron or Dawn is an arts[SEP]Dawn is an arts,Either Aaron or Dawn is an arts[SEP]Aaron is an arts
344,Either Judy or Sidney is a producer[SEP]Judy is a producer,Either Judy or Sidney is a producer[SEP]Sidney is a producer,Either Sidney or Judy is a producer[SEP]Judy is a producer,Either Sidney or Judy is a producer[SEP]Sidney is a producer
345,Either Barbara or Dylan is an employee[SEP]Barbara is an employee,Either Barbara or Dylan is an employee[SEP]Dylan is an employee,Either Dylan or Barbara is an employee[SEP]Barbara is an employee,Either Dylan or Barbara is an employee[SEP]Dylan is an employee
346,Either Jennifer or Lars is a comedian[SEP]Jennifer is a comedian,Either Jennifer or Lars is a comedian[SEP]Lars is a comedian,Either Lars or Jennifer is a comedian[SEP]Jennifer is a comedian,Either Lars or Jennifer is a comedian[SEP]Lars is a comedian
347,Either Meghan or Treyvone is a pilot[SEP]Meghan is a pilot,Either Meghan or Treyvone is a pilot[SEP]Treyvone is a pilot,Either Treyvone or Meghan is a pilot[SEP]Meghan is a pilot,Either Treyvone or Meghan is a pilot[SEP]Treyvone is a pilot
348,Either Carla or Ming is a carpenter[SEP]Carla is a carpenter,Either Carla or Ming is a carpenter[SEP]Ming is a carpenter,Either Ming or Carla is a carpenter[SEP]Carla is a carpenter,Either Ming or Carla is a carpenter[SEP]Ming is a carpenter
349,Either Janice or Jorge is a dentist[SEP]Janice is a dentist,Either Janice or Jorge is a dentist[SEP]Jorge is a dentist,Either Jorge or Janice is a dentist[SEP]Janice is a dentist,Either Jorge or Janice is a dentist[SEP]Jorge is a dentist
350,Either Barbara or Ramirez is a lawyer[SEP]Barbara is a lawyer,Either Barbara or Ramirez is a lawyer[SEP]Ramirez is a lawyer,Either Ramirez or Barbara is a lawyer[SEP]Barbara is a lawyer,Either Ramirez or Barbara is a lawyer[SEP]Ramirez is a lawyer
351,Either Wendy or Andrew is an entrepreneur[SEP]Wendy is an entrepreneur,Either Wendy or Andrew is an entrepreneur[SEP]Andrew is an entrepreneur,Either Andrew or Wendy is an entrepreneur[SEP]Wendy is an entrepreneur,Either Andrew or Wendy is an entrepreneur[SEP]Andrew is an entrepreneur
352,Either Cindy or Jesus is a postman[SEP]Cindy is a postman,Either Cindy or Jesus is a postman[SEP]Jesus is a postman,Either Jesus or Cindy is a postman[SEP]Cindy is a postman,Either Jesus or Cindy is a postman[SEP]Jesus is a postman
353,Either Monique or Jafari is an army[SEP]Monique is an army,Either Monique or Jafari is an army[SEP]Jafari is an army,Either Jafari or Monique is an army[SEP]Monique is an army,Either Jafari or Monique is an army[SEP]Jafari is an army
354,Either Kassidy or Cazar is a groom[SEP]Kassidy is a groom,Either Kassidy or Cazar is a groom[SEP]Cazar is a groom,Either Cazar or Kassidy is a groom[SEP]Kassidy is a groom,Either Cazar or Kassidy is a groom[SEP]Cazar is a groom
355,Either Liz or Cadan is a clerk[SEP]Liz is a clerk,Either Liz or Cadan is a clerk[SEP]Cadan is a clerk,Either Cadan or Liz is a clerk[SEP]Liz is a clerk,Either Cadan or Liz is a clerk[SEP]Cadan is a clerk
356,Either Fabioloa or Jake is a businessperson[SEP]Fabioloa is a businessperson,Either Fabioloa or Jake is a businessperson[SEP]Jake is a businessperson,Either Jake or Fabioloa is a businessperson[SEP]Fabioloa is a businessperson,Either Jake or Fabioloa is a businessperson[SEP]Jake is a businessperson
357,Either Fabioloa or Trevon is a librarian[SEP]Fabioloa is a librarian,Either Fabioloa or Trevon is a librarian[SEP]Trevon is a librarian,Either Trevon or Fabioloa is a librarian[SEP]Fabioloa is a librarian,Either Trevon or Fabioloa is a librarian[SEP]Trevon is a librarian
358,Either Joan or Manuel is a construction worker[SEP]Joan is a construction worker,Either Joan or Manuel is a construction worker[SEP]Manuel is a construction worker,Either Manuel or Joan is a construction worker[SEP]Joan is a construction worker,Either Manuel or Joan is a construction worker[SEP]Manuel is a construction worker
359,Either Amy or John is a pharmacist[SEP]Amy is a pharmacist,Either Amy or John is a pharmacist[SEP]John is a pharmacist,Either John or Amy is a pharmacist[SEP]Amy is a pharmacist,Either John or Amy is a pharmacist[SEP]John is a pharmacist
360,Either Katherine or Vince is a commander[SEP]Katherine is a commander,Either Katherine or Vince is a commander[SEP]Vince is a commander,Either Vince or Katherine is a commander[SEP]Katherine is a commander,Either Vince or Katherine is a commander[SEP]Vince is a commander
361,Either Sara or Hunter is a hostess[SEP]Sara is a hostess,Either Sara or Hunter is a hostess[SEP]Hunter is a hostess,Either Hunter or Sara is a hostess[SEP]Sara is a hostess,Either Hunter or Sara is a hostess[SEP]Hunter is a hostess
362,Either Cathy or Terrell is an airman[SEP]Cathy is an airman,Either Cathy or Terrell is an airman[SEP]Terrell is an airman,Either Terrell or Cathy is an airman[SEP]Cathy is an airman,Either Terrell or Cathy is an airman[SEP]Terrell is an airman
363,Either Wendy or Marquis is an engineer[SEP]Wendy is an engineer,Either Wendy or Marquis is an engineer[SEP]Marquis is an engineer,Either Marquis or Wendy is an engineer[SEP]Wendy is an engineer,Either Marquis or Wendy is an engineer[SEP]Marquis is an engineer
364,Either Claire or Chang Lee is a poet[SEP]Claire is a poet,Either Claire or Chang Lee is a poet[SEP]Chang Lee is a poet,Either Chang Lee or Claire is a poet[SEP]Claire is a poet,Either Chang Lee or Claire is a poet[SEP]Chang Lee is a poet
365,Either Janice or Laquan is a broker[SEP]Janice is a broker,Either Janice or Laquan is a broker[SEP]Laquan is a broker,Either Laquan or Janice is a broker[SEP]Janice is a broker,Either Laquan or Janice is a broker[SEP]Laquan is a broker
366,Either Maya or Aaron is an executive[SEP]Maya is an executive,Either Maya or Aaron is an executive[SEP]Aaron is an executive,Either Aaron or Maya is an executive[SEP]Maya is an executive,Either Aaron or Maya is an executive[SEP]Aaron is an executive
367,Either Shaniqua or Steve is a butcher[SEP]Shaniqua is a butcher,Either Shaniqua or Steve is a butcher[SEP]Steve is a butcher,Either Steve or Shaniqua is a butcher[SEP]Shaniqua is a butcher,Either Steve or Shaniqua is a butcher[SEP]Steve is a butcher
368,Either Jennifer or Kevin is a broker[SEP]Jennifer is a broker,Either Jennifer or Kevin is a broker[SEP]Kevin is a broker,Either Kevin or Jennifer is a broker[SEP]Jennifer is a broker,Either Kevin or Jennifer is a broker[SEP]Kevin is a broker
369,Either Roberta or Ron is an actor[SEP]Roberta is an actor,Either Roberta or Ron is an actor[SEP]Ron is an actor,Either Ron or Roberta is an actor[SEP]Roberta is an actor,Either Ron or Roberta is an actor[SEP]Ron is an actor
370,Either Maya or Raymond is a librarian[SEP]Maya is a librarian,Either Maya or Raymond is a librarian[SEP]Raymond is a librarian,Either Raymond or Maya is a librarian[SEP]Maya is a librarian,Either Raymond or Maya is a librarian[SEP]Raymond is a librarian
371,Either Olga or Adrin is an electrician[SEP]Olga is an electrician,Either Olga or Adrin is an electrician[SEP]Adrin is an electrician,Either Adrin or Olga is an electrician[SEP]Olga is an electrician,Either Adrin or Olga is an electrician[SEP]Adrin is an electrician
372,Either Wendy or Sidney is a linguist[SEP]Wendy is a linguist,Either Wendy or Sidney is a linguist[SEP]Sidney is a linguist,Either Sidney or Wendy is a linguist[SEP]Wendy is a linguist,Either Sidney or Wendy is a linguist[SEP]Sidney is a linguist
373,Either Naomi or Aaron is a surgeon[SEP]Naomi is a surgeon,Either Naomi or Aaron is a surgeon[SEP]Aaron is a surgeon,Either Aaron or Naomi is a surgeon[SEP]Naomi is a surgeon,Either Aaron or Naomi is a surgeon[SEP]Aaron is a surgeon
374,Either Cindy or DeShawn is a cleric[SEP]Cindy is a cleric,Either Cindy or DeShawn is a cleric[SEP]DeShawn is a cleric,Either DeShawn or Cindy is a cleric[SEP]Cindy is a cleric,Either DeShawn or Cindy is a cleric[SEP]DeShawn is a cleric
375,Either Beth or Andrew is a foster parent[SEP]Beth is a foster parent,Either Beth or Andrew is a foster parent[SEP]Andrew is a foster parent,Either Andrew or Beth is a foster parent[SEP]Beth is a foster parent,Either Andrew or Beth is a foster parent[SEP]Andrew is a foster parent
376,Either Katherine or Rajeev is an employee[SEP]Katherine is an employee,Either Katherine or Rajeev is an employee[SEP]Rajeev is an employee,Either Rajeev or Katherine is an employee[SEP]Katherine is an employee,Either Rajeev or Katherine is an employee[SEP]Rajeev is an employee
377,Either Grace or Fred is a magician[SEP]Grace is a magician,Either Grace or Fred is a magician[SEP]Fred is a magician,Either Fred or Grace is a magician[SEP]Grace is a magician,Either Fred or Grace is a magician[SEP]Fred is a magician
378,Either Tuppence or Javier is a poet[SEP]Tuppence is a poet,Either Tuppence or Javier is a poet[SEP]Javier is a poet,Either Javier or Tuppence is a poet[SEP]Tuppence is a poet,Either Javier or Tuppence is a poet[SEP]Javier is a poet
379,Either Laquisha or Alan is an illustrator[SEP]Laquisha is an illustrator,Either Laquisha or Alan is an illustrator[SEP]Alan is an illustrator,Either Alan or Laquisha is an illustrator[SEP]Laquisha is an illustrator,Either Alan or Laquisha is an illustrator[SEP]Alan is an illustrator
380,Either Sara or Kevin is an office worker[SEP]Sara is an office worker,Either Sara or Kevin is an office worker[SEP]Kevin is an office worker,Either Kevin or Sara is an office worker[SEP]Sara is an office worker,Either Kevin or Sara is an office worker[SEP]Kevin is an office worker
381,Either Jane or Jaleel is an accountant[SEP]Jane is an accountant,Either Jane or Jaleel is an accountant[SEP]Jaleel is an accountant,Either Jaleel or Jane is an accountant[SEP]Jane is an accountant,Either Jaleel or Jane is an accountant[SEP]Jaleel is an accountant
382,Either Carly or Ronnie is a civil[SEP]Carly is a civil,Either Carly or Ronnie is a civil[SEP]Ronnie is a civil,Either Ronnie or Carly is a civil[SEP]Carly is a civil,Either Ronnie or Carly is a civil[SEP]Ronnie is a civil
383,Either Melissa or Cadan is an assistant[SEP]Melissa is an assistant,Either Melissa or Cadan is an assistant[SEP]Cadan is an assistant,Either Cadan or Melissa is an assistant[SEP]Melissa is an assistant,Either Cadan or Melissa is an assistant[SEP]Cadan is an assistant
384,Either Raven or Jamel is an employment[SEP]Raven is an employment,Either Raven or Jamel is an employment[SEP]Jamel is an employment,Either Jamel or Raven is an employment[SEP]Raven is an employment,Either Jamel or Raven is an employment[SEP]Jamel is an employment
385,Either Roberta or Thomas is a producer[SEP]Roberta is a producer,Either Roberta or Thomas is a producer[SEP]Thomas is a producer,Either Thomas or Roberta is a producer[SEP]Roberta is a producer,Either Thomas or Roberta is a producer[SEP]Thomas is a producer
386,Either Anne or Ramon is a landlord[SEP]Anne is a landlord,Either Anne or Ramon is a landlord[SEP]Ramon is a landlord,Either Ramon or Anne is a landlord[SEP]Anne is a landlord,Either Ramon or Anne is a landlord[SEP]Ramon is a landlord
387,Either Nina or Mack is a lawn mower[SEP]Nina is a lawn mower,Either Nina or Mack is a lawn mower[SEP]Mack is a lawn mower,Either Mack or Nina is a lawn mower[SEP]Nina is a lawn mower,Either Mack or Nina is a lawn mower[SEP]Mack is a lawn mower
388,Either Tina or David is a prosecutor[SEP]Tina is a prosecutor,Either Tina or David is a prosecutor[SEP]David is a prosecutor,Either David or Tina is a prosecutor[SEP]Tina is a prosecutor,Either David or Tina is a prosecutor[SEP]David is a prosecutor
389,Either Susan or Terrell is an agent[SEP]Susan is an agent,Either Susan or Terrell is an agent[SEP]Terrell is an agent,Either Terrell or Susan is an agent[SEP]Susan is an agent,Either Terrell or Susan is an agent[SEP]Terrell is an agent
390,Either Beyonce or Lamar is a plumber[SEP]Beyonce is a plumber,Either Beyonce or Lamar is a plumber[SEP]Lamar is a plumber,Either Lamar or Beyonce is a plumber[SEP]Beyonce is a plumber,Either Lamar or Beyonce is a plumber[SEP]Lamar is a plumber
391,Either Anita or Marquis is a servant[SEP]Anita is a servant,Either Anita or Marquis is a servant[SEP]Marquis is a servant,Either Marquis or Anita is a servant[SEP]Anita is a servant,Either Marquis or Anita is a servant[SEP]Marquis is a servant
392,Either Phoebe or Jones is a swimmer[SEP]Phoebe is a swimmer,Either Phoebe or Jones is a swimmer[SEP]Jones is a swimmer,Either Jones or Phoebe is a swimmer[SEP]Phoebe is a swimmer,Either Jones or Phoebe is a swimmer[SEP]Jones is a swimmer
393,Either Cathy or Chan is a broker[SEP]Cathy is a broker,Either Cathy or Chan is a broker[SEP]Chan is a broker,Either Chan or Cathy is a broker[SEP]Cathy is a broker,Either Chan or Cathy is a broker[SEP]Chan is a broker
394,Either Monique or Cole is a businessperson[SEP]Monique is a businessperson,Either Monique or Cole is a businessperson[SEP]Cole is a businessperson,Either Cole or Monique is a businessperson[SEP]Monique is a businessperson,Either Cole or Monique is a businessperson[SEP]Cole is a businessperson
395,Either Dawn or Dustin is a physician[SEP]Dawn is a physician,Either Dawn or Dustin is a physician[SEP]Dustin is a physician,Either Dustin or Dawn is a physician[SEP]Dawn is a physician,Either Dustin or Dawn is a physician[SEP]Dustin is a physician
396,Either Greta or Jake is a pensioner[SEP]Greta is a pensioner,Either Greta or Jake is a pensioner[SEP]Jake is a pensioner,Either Jake or Greta is a pensioner[SEP]Greta is a pensioner,Either Jake or Greta is a pensioner[SEP]Jake is a pensioner
397,Either Jenny or Rocco is a dentist[SEP]Jenny is a dentist,Either Jenny or Rocco is a dentist[SEP]Rocco is a dentist,Either Rocco or Jenny is a dentist[SEP]Jenny is a dentist,Either Rocco or Jenny is a dentist[SEP]Rocco is a dentist
398,Either Tuppence or Lamar is a carpenter[SEP]Tuppence is a carpenter,Either Tuppence or Lamar is a carpenter[SEP]Lamar is a carpenter,Either Lamar or Tuppence is a carpenter[SEP]Tuppence is a carpenter,Either Lamar or Tuppence is a carpenter[SEP]Lamar is a carpenter
399,Either Julie or Cazar is a linguist[SEP]Julie is a linguist,Either Julie or Cazar is a linguist[SEP]Cazar is a linguist,Either Cazar or Julie is a linguist[SEP]Julie is a linguist,Either Cazar or Julie is a linguist[SEP]Cazar is a linguist
400,Either Candice or Cadan is a physician[SEP]Candice is a physician,Either Candice or Cadan is a physician[SEP]Cadan is a physician,Either Cadan or Candice is a physician[SEP]Candice is a physician,Either Cadan or Candice is a physician[SEP]Cadan is a physician
